date,year,region,age_group,synthetic_cases,annual_region_age_cases
2024-08-26,2024,East of England,11_to_14,0.14935064935064934,19.0
2024-09-02,2024,East of England,11_to_14,0.18181818181818182,19.0
2024-09-09,2024,East of England,11_to_14,0.14935064935064934,19.0
2024-09-16,2024,East of England,11_to_14,0.14935064935064934,19.0
2024-09-23,2024,East of England,11_to_14,0.09090909090909091,19.0
2024-09-30,2024,East of England,11_to_14,0.11038961038961038,19.0
2024-10-07,2024,East of England,11_to_14,0.09090909090909091,19.0
2024-10-14,2024,East of England,11_to_14,0.07792207792207792,19.0
2024-10-21,2024,East of England,11_to_14,0.17532467532467533,19.0
2024-10-28,2024,East of England,11_to_14,0.11688311688311688,19.0
2024-11-04,2024,East of England,11_to_14,0.22077922077922077,19.0
2024-11-11,2024,East of England,11_to_14,0.18181818181818182,19.0
2024-11-18,2024,East of England,11_to_14,0.18831168831168832,19.0
2024-11-25,2024,East of England,11_to_14,0.18831168831168832,19.0
2024-12-02,2024,East of England,11_to_14,0.21428571428571427,19.0
2024-12-09,2024,East of England,11_to_14,0.16883116883116883,19.0
2024-12-16,2024,East of England,11_to_14,0.14285714285714285,19.0
2024-12-23,2024,East of England,11_to_14,0.1038961038961039,19.0
2024-12-30,2024,East of England,11_to_14,0.14285714285714285,19.0
2024-01-01,2024,East of England,15_to_24,0.7081339712918661,28.0
2024-01-08,2024,East of England,15_to_24,0.6220095693779905,28.0
2024-01-15,2024,East of England,15_to_24,0.507177033492823,28.0
2024-01-22,2024,East of England,15_to_24,0.6220095693779905,28.0
2024-01-29,2024,East of England,15_to_24,0.6698564593301436,28.0
2024-02-05,2024,East of England,15_to_24,0.6698564593301436,28.0
2024-02-12,2024,East of England,15_to_24,0.6794258373205742,28.0
2024-02-19,2024,East of England,15_to_24,0.5550239234449761,28.0
2024-02-26,2024,East of England,15_to_24,0.7464114832535885,28.0
2024-03-04,2024,East of England,15_to_24,0.5550239234449761,28.0
2024-03-11,2024,East of England,15_to_24,0.8421052631578947,28.0
2024-03-18,2024,East of England,15_to_24,0.7368421052631579,28.0
2024-03-25,2024,East of England,15_to_24,0.6889952153110048,28.0
2024-04-01,2024,East of England,15_to_24,0.861244019138756,28.0
2024-04-08,2024,East of England,15_to_24,1.014354066985646,28.0
2024-04-15,2024,East of England,15_to_24,0.8038277511961722,28.0
2024-04-22,2024,East of England,15_to_24,0.784688995215311,28.0
2024-04-29,2024,East of England,15_to_24,0.7751196172248804,28.0
2024-05-06,2024,East of England,15_to_24,0.8325358851674641,28.0
2024-05-13,2024,East of England,15_to_24,0.9952153110047847,28.0
2024-05-20,2024,East of England,15_to_24,0.9282296650717703,28.0
2024-05-27,2024,East of England,15_to_24,0.6794258373205742,28.0
2024-06-03,2024,East of England,15_to_24,0.7368421052631579,28.0
2024-06-10,2024,East of England,15_to_24,0.5550239234449761,28.0
2024-06-17,2024,East of England,15_to_24,0.7655502392344498,28.0
2024-06-24,2024,East of England,15_to_24,0.6985645933014354,28.0
2024-07-01,2024,East of England,15_to_24,0.7368421052631579,28.0
2024-07-08,2024,East of England,15_to_24,0.8325358851674641,28.0
2024-07-15,2024,East of England,15_to_24,0.8038277511961722,28.0
2024-07-22,2024,East of England,15_to_24,0.5741626794258373,28.0
2024-07-29,2024,East of England,15_to_24,0.6411483253588517,28.0
2024-08-05,2024,East of England,15_to_24,0.49760765550239233,28.0
2024-08-12,2024,East of England,15_to_24,0.3827751196172249,28.0
2024-08-19,2024,East of England,15_to_24,0.3062200956937799,28.0
2024-08-26,2024,East of England,15_to_24,0.22009569377990432,28.0
2024-09-02,2024,East of England,15_to_24,0.2679425837320574,28.0
2024-09-09,2024,East of England,15_to_24,0.22009569377990432,28.0
2024-09-16,2024,East of England,15_to_24,0.22009569377990432,28.0
2024-09-23,2024,East of England,15_to_24,0.1339712918660287,28.0
2024-09-30,2024,East of England,15_to_24,0.16267942583732056,28.0
2024-10-07,2024,East of England,15_to_24,0.1339712918660287,28.0
2024-10-14,2024,East of England,15_to_24,0.11483253588516747,28.0
2024-10-21,2024,East of England,15_to_24,0.2583732057416268,28.0
2024-10-28,2024,East of England,15_to_24,0.1722488038277512,28.0
2024-11-04,2024,East of England,15_to_24,0.3253588516746411,28.0
2024-11-11,2024,East of England,15_to_24,0.2679425837320574,28.0
2024-11-18,2024,East of England,15_to_24,0.27751196172248804,28.0
2024-11-25,2024,East of England,15_to_24,0.27751196172248804,28.0
2024-12-02,2024,East of England,15_to_24,0.3157894736842105,28.0
2024-12-09,2024,East of England,15_to_24,0.24880382775119617,28.0
2024-12-16,2024,East of England,15_to_24,0.21052631578947367,28.0
2024-12-23,2024,East of England,15_to_24,0.15311004784688995,28.0
2024-12-30,2024,East of England,15_to_24,0.21052631578947367,28.0
2024-01-01,2024,East of England,1_to_4,1.669172932330827,66.0
2024-01-08,2024,East of England,1_to_4,1.4661654135338347,66.0
2024-01-15,2024,East of England,1_to_4,1.1954887218045114,66.0
2024-01-22,2024,East of England,1_to_4,1.4661654135338347,66.0
2024-01-29,2024,East of England,1_to_4,1.5789473684210527,66.0
2024-02-05,2024,East of England,1_to_4,1.5789473684210527,66.0
2024-02-12,2024,East of England,1_to_4,1.6015037593984962,66.0
2024-02-19,2024,East of England,1_to_4,1.3082706766917294,66.0
2024-02-26,2024,East of England,1_to_4,1.7593984962406015,66.0
2024-03-04,2024,East of England,1_to_4,1.3082706766917294,66.0
2024-03-11,2024,East of England,1_to_4,1.9849624060150375,66.0
2024-03-18,2024,East of England,1_to_4,1.736842105263158,66.0
2024-03-25,2024,East of England,1_to_4,1.6240601503759398,66.0
2024-04-01,2024,East of England,1_to_4,2.030075187969925,66.0
2024-04-08,2024,East of England,1_to_4,2.3909774436090228,66.0
2024-04-15,2024,East of England,1_to_4,1.894736842105263,66.0
2024-04-22,2024,East of England,1_to_4,1.849624060150376,66.0
2024-04-29,2024,East of England,1_to_4,1.8270676691729324,66.0
2024-05-06,2024,East of England,1_to_4,1.962406015037594,66.0
2024-05-13,2024,East of England,1_to_4,2.345864661654135,66.0
2024-05-20,2024,East of England,1_to_4,2.18796992481203,66.0
2024-05-27,2024,East of England,1_to_4,1.6015037593984962,66.0
2024-06-03,2024,East of England,1_to_4,1.736842105263158,66.0
2024-06-10,2024,East of England,1_to_4,1.3082706766917294,66.0
2024-06-17,2024,East of England,1_to_4,1.8045112781954886,66.0
2024-06-24,2024,East of England,1_to_4,1.6466165413533835,66.0
2024-07-01,2024,East of England,1_to_4,1.736842105263158,66.0
2024-07-08,2024,East of England,1_to_4,1.962406015037594,66.0
2024-07-15,2024,East of England,1_to_4,1.894736842105263,66.0
2024-07-22,2024,East of England,1_to_4,1.3533834586466165,66.0
2024-07-29,2024,East of England,1_to_4,1.5112781954887218,66.0
2024-08-05,2024,East of England,1_to_4,1.1729323308270676,66.0
2024-08-12,2024,East of England,1_to_4,0.9022556390977443,66.0
2024-08-19,2024,East of England,1_to_4,0.7218045112781954,66.0
2024-08-26,2024,East of England,1_to_4,0.518796992481203,66.0
2024-09-02,2024,East of England,1_to_4,0.631578947368421,66.0
2024-09-09,2024,East of England,1_to_4,0.518796992481203,66.0
2024-09-16,2024,East of England,1_to_4,0.518796992481203,66.0
2024-09-23,2024,East of England,1_to_4,0.3157894736842105,66.0
2024-09-30,2024,East of England,1_to_4,0.38345864661654133,66.0
2024-10-07,2024,East of England,1_to_4,0.3157894736842105,66.0
2024-10-14,2024,East of England,1_to_4,0.2706766917293233,66.0
2024-10-21,2024,East of England,1_to_4,0.6090225563909775,66.0
2024-10-28,2024,East of England,1_to_4,0.40601503759398494,66.0
2024-11-04,2024,East of England,1_to_4,0.7669172932330827,66.0
2024-11-11,2024,East of England,1_to_4,0.631578947368421,66.0
2024-11-18,2024,East of England,1_to_4,0.6541353383458647,66.0
2024-11-25,2024,East of England,1_to_4,0.6541353383458647,66.0
2024-12-02,2024,East of England,1_to_4,0.7443609022556391,66.0
2024-12-09,2024,East of England,1_to_4,0.5864661654135338,66.0
2024-12-16,2024,East of England,1_to_4,0.49624060150375937,66.0
2024-12-23,2024,East of England,1_to_4,0.3609022556390977,66.0
2024-12-30,2024,East of England,1_to_4,0.49624060150375937,66.0
2024-01-01,2024,East of England,25_to_34,0.7334244702665755,29.0
2024-01-08,2024,East of England,25_to_34,0.6442241968557758,29.0
2024-01-15,2024,East of England,25_to_34,0.5252904989747095,29.0
2024-01-22,2024,East of England,25_to_34,0.6442241968557758,29.0
2024-01-29,2024,East of England,25_to_34,0.69377990430622,29.0
2024-02-05,2024,East of England,25_to_34,0.69377990430622,29.0
2024-02-12,2024,East of England,25_to_34,0.7036910457963089,29.0
2024-02-19,2024,East of England,25_to_34,0.5748462064251538,29.0
2024-02-26,2024,East of England,25_to_34,0.773069036226931,29.0
2024-03-04,2024,East of England,25_to_34,0.5748462064251538,29.0
2024-03-11,2024,East of England,25_to_34,0.8721804511278195,29.0
2024-03-18,2024,East of England,25_to_34,0.7631578947368421,29.0
2024-03-25,2024,East of England,25_to_34,0.7136021872863978,29.0
2024-04-01,2024,East of England,25_to_34,0.8920027341079972,29.0
2024-04-08,2024,East of England,25_to_34,1.050580997949419,29.0
2024-04-15,2024,East of England,25_to_34,0.8325358851674641,29.0
2024-04-22,2024,East of England,25_to_34,0.8127136021872864,29.0
2024-04-29,2024,East of England,25_to_34,0.8028024606971975,29.0
2024-05-06,2024,East of England,25_to_34,0.8622693096377307,29.0
2024-05-13,2024,East of England,25_to_34,1.0307587149692412,29.0
2024-05-20,2024,East of England,25_to_34,0.9613807245386192,29.0
2024-05-27,2024,East of England,25_to_34,0.7036910457963089,29.0
2024-06-03,2024,East of England,25_to_34,0.7631578947368421,29.0
2024-06-10,2024,East of England,25_to_34,0.5748462064251538,29.0
2024-06-17,2024,East of England,25_to_34,0.7928913192071086,29.0
2024-06-24,2024,East of England,25_to_34,0.7235133287764867,29.0
2024-07-01,2024,East of England,25_to_34,0.7631578947368421,29.0
2024-07-08,2024,East of England,25_to_34,0.8622693096377307,29.0
2024-07-15,2024,East of England,25_to_34,0.8325358851674641,29.0
2024-07-22,2024,East of England,25_to_34,0.5946684894053315,29.0
2024-07-29,2024,East of England,25_to_34,0.6640464798359536,29.0
2024-08-05,2024,East of England,25_to_34,0.5153793574846206,29.0
2024-08-12,2024,East of England,25_to_34,0.3964456596035543,29.0
2024-08-19,2024,East of England,25_to_34,0.31715652768284347,29.0
2024-08-26,2024,East of England,25_to_34,0.22795625427204375,29.0
2024-09-02,2024,East of England,25_to_34,0.27751196172248804,29.0
2024-09-09,2024,East of England,25_to_34,0.22795625427204375,29.0
2024-09-16,2024,East of England,25_to_34,0.22795625427204375,29.0
2024-09-23,2024,East of England,25_to_34,0.13875598086124402,29.0
2024-09-30,2024,East of England,25_to_34,0.1684894053315106,29.0
2024-10-07,2024,East of England,25_to_34,0.13875598086124402,29.0
2024-10-14,2024,East of England,25_to_34,0.11893369788106631,29.0
2024-10-21,2024,East of England,25_to_34,0.2676008202323992,29.0
2024-10-28,2024,East of England,25_to_34,0.17840054682159945,29.0
2024-11-04,2024,East of England,25_to_34,0.3369788106630212,29.0
2024-11-11,2024,East of England,25_to_34,0.27751196172248804,29.0
2024-11-18,2024,East of England,25_to_34,0.2874231032125769,29.0
2024-11-25,2024,East of England,25_to_34,0.2874231032125769,29.0
2024-12-02,2024,East of England,25_to_34,0.32706766917293234,29.0
2024-12-09,2024,East of England,25_to_34,0.2576896787423103,29.0
2024-12-16,2024,East of England,25_to_34,0.21804511278195488,29.0
2024-12-23,2024,East of England,25_to_34,0.15857826384142173,29.0
2024-12-30,2024,East of England,25_to_34,0.21804511278195488,29.0
2024-01-01,2024,East of England,35_and_over,0.556390977443609,22.0
2024-01-08,2024,East of England,35_and_over,0.48872180451127817,22.0
2024-01-15,2024,East of England,35_and_over,0.39849624060150374,22.0
2024-01-22,2024,East of England,35_and_over,0.48872180451127817,22.0
2024-01-29,2024,East of England,35_and_over,0.5263157894736842,22.0
2024-02-05,2024,East of England,35_and_over,0.5263157894736842,22.0
2024-02-12,2024,East of England,35_and_over,0.5338345864661654,22.0
2024-02-19,2024,East of England,35_and_over,0.43609022556390975,22.0
2024-02-26,2024,East of England,35_and_over,0.5864661654135338,22.0
2024-03-04,2024,East of England,35_and_over,0.43609022556390975,22.0
2024-03-11,2024,East of England,35_and_over,0.6616541353383458,22.0
2024-03-18,2024,East of England,35_and_over,0.5789473684210527,22.0
2024-03-25,2024,East of England,35_and_over,0.5413533834586466,22.0
2024-04-01,2024,East of England,35_and_over,0.6766917293233082,22.0
2024-04-08,2024,East of England,35_and_over,0.7969924812030075,22.0
2024-04-15,2024,East of England,35_and_over,0.631578947368421,22.0
2024-04-22,2024,East of England,35_and_over,0.6165413533834586,22.0
2024-04-29,2024,East of England,35_and_over,0.6090225563909775,22.0
2024-05-06,2024,East of England,35_and_over,0.6541353383458647,22.0
2024-05-13,2024,East of England,35_and_over,0.7819548872180451,22.0
2024-05-20,2024,East of England,35_and_over,0.7293233082706767,22.0
2024-05-27,2024,East of England,35_and_over,0.5338345864661654,22.0
2024-06-03,2024,East of England,35_and_over,0.5789473684210527,22.0
2024-06-10,2024,East of England,35_and_over,0.43609022556390975,22.0
2024-06-17,2024,East of England,35_and_over,0.6015037593984962,22.0
2024-06-24,2024,East of England,35_and_over,0.5488721804511278,22.0
2024-07-01,2024,East of England,35_and_over,0.5789473684210527,22.0
2024-07-08,2024,East of England,35_and_over,0.6541353383458647,22.0
2024-07-15,2024,East of England,35_and_over,0.631578947368421,22.0
2024-07-22,2024,East of England,35_and_over,0.45112781954887216,22.0
2024-07-29,2024,East of England,35_and_over,0.5037593984962406,22.0
2024-08-05,2024,East of England,35_and_over,0.39097744360902253,22.0
2024-08-12,2024,East of England,35_and_over,0.3007518796992481,22.0
2024-08-19,2024,East of England,35_and_over,0.24060150375939848,22.0
2024-08-26,2024,East of England,35_and_over,0.17293233082706766,22.0
2024-09-02,2024,East of England,35_and_over,0.21052631578947367,22.0
2024-09-09,2024,East of England,35_and_over,0.17293233082706766,22.0
2024-09-16,2024,East of England,35_and_over,0.17293233082706766,22.0
2024-09-23,2024,East of England,35_and_over,0.10526315789473684,22.0
2024-09-30,2024,East of England,35_and_over,0.12781954887218044,22.0
2024-10-07,2024,East of England,35_and_over,0.10526315789473684,22.0
2024-10-14,2024,East of England,35_and_over,0.09022556390977443,22.0
2024-10-21,2024,East of England,35_and_over,0.20300751879699247,22.0
2024-10-28,2024,East of England,35_and_over,0.13533834586466165,22.0
2024-11-04,2024,East of England,35_and_over,0.2556390977443609,22.0
2024-11-11,2024,East of England,35_and_over,0.21052631578947367,22.0
2024-11-18,2024,East of England,35_and_over,0.21804511278195488,22.0
2024-11-25,2024,East of England,35_and_over,0.21804511278195488,22.0
2024-12-02,2024,East of England,35_and_over,0.24812030075187969,22.0
2024-12-09,2024,East of England,35_and_over,0.19548872180451127,22.0
2024-12-16,2024,East of England,35_and_over,0.16541353383458646,22.0
2024-12-23,2024,East of England,35_and_over,0.12030075187969924,22.0
2024-12-30,2024,East of England,35_and_over,0.16541353383458646,22.0
2024-01-01,2024,East of England,5_to_10,1.5933014354066986,63.0
2024-01-08,2024,East of England,5_to_10,1.3995215311004785,63.0
2024-01-15,2024,East of England,5_to_10,1.1411483253588517,63.0
2024-01-22,2024,East of England,5_to_10,1.3995215311004785,63.0
2024-01-29,2024,East of England,5_to_10,1.507177033492823,63.0
2024-02-05,2024,East of England,5_to_10,1.507177033492823,63.0
2024-02-12,2024,East of England,5_to_10,1.5287081339712918,63.0
2024-02-19,2024,East of England,5_to_10,1.2488038277511961,63.0
2024-02-26,2024,East of England,5_to_10,1.6794258373205742,63.0
2024-03-04,2024,East of England,5_to_10,1.2488038277511961,63.0
2024-03-11,2024,East of England,5_to_10,1.894736842105263,63.0
2024-03-18,2024,East of England,5_to_10,1.6578947368421053,63.0
2024-03-25,2024,East of England,5_to_10,1.5502392344497609,63.0
2024-04-01,2024,East of England,5_to_10,1.937799043062201,63.0
2024-04-08,2024,East of England,5_to_10,2.2822966507177034,63.0
2024-04-15,2024,East of England,5_to_10,1.8086124401913874,63.0
2024-04-22,2024,East of England,5_to_10,1.7655502392344498,63.0
2024-04-29,2024,East of England,5_to_10,1.744019138755981,63.0
2024-05-06,2024,East of England,5_to_10,1.8732057416267942,63.0
2024-05-13,2024,East of England,5_to_10,2.2392344497607657,63.0
2024-05-20,2024,East of England,5_to_10,2.088516746411483,63.0
2024-05-27,2024,East of England,5_to_10,1.5287081339712918,63.0
2024-06-03,2024,East of England,5_to_10,1.6578947368421053,63.0
2024-06-10,2024,East of England,5_to_10,1.2488038277511961,63.0
2024-06-17,2024,East of England,5_to_10,1.722488038277512,63.0
2024-06-24,2024,East of England,5_to_10,1.5717703349282297,63.0
2024-07-01,2024,East of England,5_to_10,1.6578947368421053,63.0
2024-07-08,2024,East of England,5_to_10,1.8732057416267942,63.0
2024-07-15,2024,East of England,5_to_10,1.8086124401913874,63.0
2024-07-22,2024,East of England,5_to_10,1.291866028708134,63.0
2024-07-29,2024,East of England,5_to_10,1.4425837320574162,63.0
2024-08-05,2024,East of England,5_to_10,1.1196172248803828,63.0
2024-08-12,2024,East of England,5_to_10,0.861244019138756,63.0
2024-08-19,2024,East of England,5_to_10,0.6889952153110048,63.0
2024-08-26,2024,East of England,5_to_10,0.49521531100478466,63.0
2024-09-02,2024,East of England,5_to_10,0.6028708133971292,63.0
2024-09-09,2024,East of England,5_to_10,0.49521531100478466,63.0
2024-09-16,2024,East of England,5_to_10,0.49521531100478466,63.0
2024-09-23,2024,East of England,5_to_10,0.3014354066985646,63.0
2024-09-30,2024,East of England,5_to_10,0.3660287081339713,63.0
2024-10-07,2024,East of England,5_to_10,0.3014354066985646,63.0
2024-10-14,2024,East of England,5_to_10,0.2583732057416268,63.0
2024-10-21,2024,East of England,5_to_10,0.5813397129186603,63.0
2024-10-28,2024,East of England,5_to_10,0.3875598086124402,63.0
2024-11-04,2024,East of England,5_to_10,0.7320574162679426,63.0
2024-11-11,2024,East of England,5_to_10,0.6028708133971292,63.0
2024-11-18,2024,East of England,5_to_10,0.6244019138755981,63.0
2024-11-25,2024,East of England,5_to_10,0.6244019138755981,63.0
2024-12-02,2024,East of England,5_to_10,0.7105263157894737,63.0
2024-12-09,2024,East of England,5_to_10,0.5598086124401914,63.0
2024-12-16,2024,East of England,5_to_10,0.47368421052631576,63.0
2024-12-23,2024,East of England,5_to_10,0.3444976076555024,63.0
2024-12-30,2024,East of England,5_to_10,0.47368421052631576,63.0
2024-01-01,2024,East of England,under_1,0.6322624743677375,25.0
2024-01-08,2024,East of England,under_1,0.5553656869446343,25.0
2024-01-15,2024,East of England,under_1,0.45283663704716337,25.0
2024-01-22,2024,East of England,under_1,0.5553656869446343,25.0
2024-01-29,2024,East of England,under_1,0.5980861244019139,25.0
2024-02-05,2024,East of England,under_1,0.5980861244019139,25.0
2024-02-12,2024,East of England,under_1,0.6066302118933697,25.0
2024-02-19,2024,East of England,under_1,0.4955570745044429,25.0
2024-02-26,2024,East of England,under_1,0.6664388243335612,25.0
2024-03-04,2024,East of England,under_1,0.4955570745044429,25.0
2024-03-11,2024,East of England,under_1,0.7518796992481203,25.0
2024-03-18,2024,East of England,under_1,0.6578947368421053,25.0
2024-03-25,2024,East of England,under_1,0.6151742993848257,25.0
2024-04-01,2024,East of England,under_1,0.7689678742310321,25.0
